number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
1378,2021-10-11T06:48:58Z,2021-10-18T13:41:50Z,2021-10-18T13:41:50Z,5,34,17,"Fixes #1259
Added a separate wrapping logic for chinese language, which is split from full punctuation.

Also added maximum length for repoCard header, which will now cut the header and append "".."" if the header exceeds the limit of 35 characters.

Additionally also changed default width of wrapping to 59 characters, because I noticed that with 60, this particular example description doesn't look good (word ends just at 60 characters).

Now it looks like this:

Also added two new test cases to verify the new functionality. Cheers!",3,2
1382,2021-10-12T18:16:07Z,2021-10-13T15:01:39Z,2021-10-13T15:01:39Z,2,4,13,"Description
Add cache to workflows using actions/setup-node
Context
setup-node GitHub Action just released a new option to add cache to steps using it.
You can find the details here: https://github.blog/changelog/2021-07-02-github-actions-setup-node-now-supports-dependency-caching/

🤖 This PR has been generated automatically by this octoherd script, feel free to run it in your GitHub user/org repositories! 💪🏾",2,5
1399,2021-10-20T18:38:07Z,2022-05-03T08:26:21Z,2022-05-03T08:26:21Z,1,5,5,,3,3
1404,2021-10-21T14:45:41Z,2023-06-15T07:35:09Z,2023-06-15T07:35:09Z,10,112,34,"Fixes: #1394
Added code reviews to stats card:

What do you think about this feature? They do not affect the rank at the moment, that's something that should be maybe added later. Also translations just default to english.",7,15
1411,2021-10-23T14:29:52Z,,2022-05-03T08:25:59Z,1,1,1,Fixed a minor grammatical error,4,3
1412,2021-10-23T20:09:09Z,,2022-10-07T00:14:27Z,1,6,0,Uses Firewatch color palate,3,7
1459,2021-11-13T16:28:07Z,,2023-03-31T21:24:57Z,1,2,1,"Add color for JSON.
JSON color is used by Wakatime Card.
GitHub uses the color #292929 for JSON.",3,1
1462,2021-11-16T18:21:10Z,2022-05-04T07:34:14Z,2022-05-04T07:34:14Z,1,12,12,"There were some spelling issues, but probably it's all right as it was last version, what do you think?",4,2
1464,2021-11-17T16:11:57Z,,2022-10-18T14:35:53Z,1,7,0,,3,3
1468,2021-11-22T16:00:04Z,2022-09-17T11:32:40Z,2022-09-17T11:32:40Z,5,14,2,Implements #1426. @anuraghazra I'm not sure if we want to implement this feature in the main branch but I wanted to give people a pull request they can use might they want this feature.,2,6
1470,2021-11-23T22:37:36Z,,2023-10-22T16:24:15Z,1,7,0,Theme addition: blackcyan,3,5
1491,2021-12-09T01:49:25Z,,2022-10-18T14:35:51Z,1,6,0,,3,4
1510,2021-12-20T23:48:41Z,,2022-10-18T14:35:49Z,1,7,0,Using GitHub-ish colors and non-eye-hurting colors :),3,4
1519,2022-01-02T19:31:48Z,,2022-02-16T22:03:10Z,1,16,0,"you can easily ignore this fork :)
have a nice day buddy",3,2
1523,2022-01-07T05:12:12Z,,2022-10-18T14:35:47Z,1,6,0,,3,4
1533,2022-01-15T07:40:13Z,,2023-07-12T08:47:56Z,2,437,0,"Russian documentation localization for README.md file
Hello, everyone!
I've made a Russian translation of all features described in original README.md file. Moreover I've added the link inside original file to my localization file named readme_ru.md.",2,1
1535,2022-01-16T03:37:15Z,,2023-10-22T16:23:56Z,1,6,0,,3,4
1546,2022-01-21T07:20:12Z,2022-02-17T07:10:38Z,2022-02-17T07:10:38Z,1,41,42,"Hello! @anuraghazra
    I have fixed a few grammatical mistakes in CONTRIBUTING.md, I have listed them in bullet points. Please review this contribution.

Reporting a issue an issue
If you've added code that should be tested, add some tests' example tests' examples.
To run & test github-readme-stats you need to follow few a few simple steps :-  steps:-
(make sure you already have a [vercel Vercel](https://vercel.com/) account)
In the .env file add a new variable named ""PAT_1"" with your [github Personal access token] [GitHub Personal Access Token](https://docs.github.com/en/github/authenticating-to-github/creating-a-personal-access-token)
All you need to do is edit [themes/index.js] the [themes/index.js](./themes/index.js) file and add your theme at the end of the file.
While creating the Pull request to add a new theme don't forget to add a screenshot of how your theme looks, you can also test how it looks using custom url URL parameters like title_color, icon_color, bg_color, text_color, border_color
How to hide jupyter Jupyter Notebook?
I could not figure out how to deploy on my own vercel Vercel instance
Please read all the related issues / comments  issues/comments before opening any issues regarding language card stats
What & why you wanted do you want to add the specific feature
Additional Context context like images, links to resources to implement the feature etc etc , etc.

Thanks",3,3
1570,2022-02-08T00:27:36Z,,2022-10-18T14:35:45Z,1,12,0,"These are my two themes suggestions... I hope you enjoy 😊
This is ""Gold"" Theme

This is ""All Black"" Theme",3,4
1577,2022-02-09T00:48:57Z,,2022-05-26T02:05:42Z,1,6,0,,2,2
1581,2022-02-09T21:11:31Z,,2022-03-15T13:15:56Z,1,7,0,,3,2
1588,2022-02-13T22:08:50Z,,2022-10-02T15:21:05Z,1,6,0,,2,1
1592,2022-02-16T16:23:15Z,,2023-10-22T16:22:57Z,1,13,0,"github_darkgray theme:

dark_contrast theme:",3,6
1594,2022-02-16T17:47:14Z,,2023-10-22T16:22:52Z,1,7,0,brackets_dark theme:,3,4
1603,2022-02-19T03:34:08Z,,2022-10-18T14:35:43Z,1,7,0,,3,5
1616,2022-02-24T11:17:53Z,,2022-03-06T18:43:14Z,1,6,0,,3,20
1620,2022-02-27T09:35:44Z,2022-02-28T17:43:56Z,2022-02-28T17:43:56Z,1,9,4,Bengali translation was incomplete so I completed it and fixed it a little,2,3
1621,2022-02-28T01:47:38Z,,2022-10-18T14:35:41Z,1,7,0,Added new theme,3,5
1641,2022-03-12T16:41:21Z,,2022-10-18T14:35:39Z,1,7,0,"I added a theme I created.
Here is a preview",2,3
1646,2022-03-15T02:29:28Z,,2022-10-18T14:35:37Z,1,6,0,New theme,3,4
1654,2022-03-17T22:50:06Z,2022-03-19T08:56:50Z,2022-03-19T08:56:50Z,3,294,194,"I've written a simple script that populates src/common/languageColors.json automatically from Github's Linguist Repository
Advantages of using Github Colors:

Github Colors are generally more populated and almost always updated faster than Wakatime colors
Updating the colors doesn't require anymore than running the script file (instead of relying on PRs to edit the json file) [unless Github decides to change the format of the yaml file, which is very unlikely]
Unified color system with other types of cards (no color conflicts)
This is ultimately a project to display development stats on github so I think it makes sense for it to show Github language colors

If anything needs to be changed, please tell me and I'll do so
New Dependencies:

js-yaml

Since the original file is in yaml format we need something to parse it into a regular JS object and then write it down in JSON format
This is set to be a development dependency, as it's only used in a development script



Other Dependencies:

axios (already a dependency of the project)

Example Comparing Screenshots:",2,2
1664,2022-03-19T15:50:14Z,,2022-10-18T14:35:35Z,1,8,2,,2,3
1667,2022-03-20T13:24:51Z,,2022-10-18T14:35:34Z,1,6,0,,2,4
1676,2022-03-22T09:25:09Z,,2023-10-22T16:23:20Z,1,6,0,"Adding a new theme to the collection: ""Wisteria""
Derives its pastel purple color from the wisteria flower. Has a minimalistic and clean look.
Looks beautiful on Github's default dark theme as it has the same bg_color.
Please add it to the collection",3,4
1680,2022-03-23T01:03:38Z,,2022-10-03T03:07:11Z,1,6,0,Added a new theme Onyx Vista (onyxvista) .,2,2
1685,2022-03-28T19:50:25Z,,2023-10-22T16:23:31Z,1,6,0,Adding a new theme [dark_orange],3,4
1705,2022-04-16T15:56:31Z,,2022-10-18T14:35:32Z,1,8,1,,2,4
1706,2022-04-16T21:41:55Z,,2022-10-08T09:30:51Z,1,14,0,just added another two themes 😊,2,5
1714,2022-04-23T10:29:19Z,,2023-06-15T04:51:54Z,1,1,1,"I have updated README a little bit to indicate besides count_private=true, publicizing the private contributions is also required.",3,1
1721,2022-04-26T19:43:56Z,2022-05-01T19:20:51Z,2022-05-01T19:20:51Z,1,4,4,"It ain't big, but it is honest work 🙂",2,2
1724,2022-04-27T13:59:32Z,2022-05-16T08:04:42Z,2022-05-16T08:04:42Z,1,1,1,"All links on git.io will stop redirecting after April 29, 2022: https://github.blog/changelog/2022-04-25-git-io-deprecation/
Replace the git.io link with its actual URL.",3,8
1728,2022-04-30T19:07:41Z,,2022-10-18T14:35:30Z,1,6,0,,2,3
1730,2022-05-01T17:07:38Z,,2022-10-18T14:35:28Z,1,14,0,"Card theme based on Github's Dark Dimmed theme using all neutral colors and a theme based on the VS Code theme ""2077"" (originally based on the game Cyberpunk 2077)
Github Dark Dimmed

2077",2,4
1732,2022-05-03T10:30:24Z,2023-04-25T06:19:06Z,2023-04-25T06:19:06Z,4,105,17,"Old Card

New Card

The tests have been updated.
I am not very familiar with Javascript so I made only minimal changes.
Some refactoring might be required.
Implements #1600",3,19
1735,2022-05-06T19:22:39Z,2022-08-13T08:26:05Z,2022-08-13T08:26:05Z,1,1,1,,2,5
1736,2022-05-07T09:50:36Z,,2022-10-18T14:35:26Z,1,7,0,"i made this new theme im not sure how to use it but it asked me to create a pull req so here i am, here's the code:     title_color: ""c33357"",
icon_color: ""c33357"",
text_color: ""c33357"",
bg_color: ""14141c"",
border_color: ""662136"",",2,4
1739,2022-05-09T23:11:48Z,,2022-10-18T14:35:24Z,1,6,0,,2,4
1741,2022-05-10T10:50:34Z,,2023-10-22T16:23:35Z,1,7,0,,3,5
1743,2022-05-12T02:13:04Z,,2022-10-18T14:35:22Z,1,7,1,,2,3
1749,2022-05-16T04:26:46Z,,2022-10-18T14:35:20Z,1,6,1,,2,4
1782,2022-05-22T22:39:37Z,2023-04-25T06:16:37Z,2023-04-25T06:16:37Z,8,18,0,"Several docs translations missing links to turkish, this PR fix it",2,3
1795,2022-05-30T00:25:27Z,,2022-10-18T14:35:18Z,1,12,0,"I just wanted to add two new themes for the project, named ""acid green"" and ""sweet"", located at the bottom of themes/index.js
acid_green:

sweet:",2,4
1799,2022-06-01T18:16:08Z,,2022-10-18T14:35:16Z,1,6,0,added silver theme,2,4
1803,2022-06-05T15:38:31Z,,2022-06-10T07:25:48Z,1,1,1,I'm not sure if that will work.,3,2
1819,2022-06-19T12:09:43Z,,2022-10-04T09:25:12Z,1,6,0,,2,5
1826,2022-06-23T13:22:13Z,,2023-10-22T16:21:39Z,1,6,0,,3,4
1827,2022-06-23T13:26:53Z,,2023-10-22T16:21:35Z,1,6,0,,3,4
1831,2022-06-25T03:57:24Z,,2022-10-18T14:35:14Z,1,6,1,,2,3
1869,2022-07-16T20:01:05Z,,2023-10-22T16:21:30Z,1,6,0,Added Flame Theme:,3,4
1870,2022-07-18T19:37:20Z,,2023-10-22T16:21:23Z,1,6,0,"Description

I have read the Themes Contribution Section in the CONTRIBUTION.md.
This theme has passed the AA contrast ratio.
This theme is not one of the color combinations of any VS Code themes. However, I would love to be given a chance to contribute this theme to your repo. Many thanks for considering my request 😊

Screenshot",3,7
1876,2022-07-20T13:12:01Z,,2022-10-18T14:35:12Z,1,6,0,I would like to add violet to the mix,2,4
1879,2022-07-21T20:01:39Z,,2023-10-22T16:21:27Z,1,6,0,,3,4
1884,2022-07-25T21:12:20Z,,2022-10-18T14:35:10Z,1,6,0,Adding volcanic_lava theme,2,4
1903,2022-07-29T08:51:17Z,2022-09-17T11:42:16Z,2022-09-17T11:42:16Z,1,3,1,This PR makes sure that the theme-preview action only runs when a theme was added or changed.,1,2
1918,2022-08-02T15:51:01Z,,2022-10-18T14:35:08Z,1,6,0,"This is what it is supposed to look like:

I'm not sure if I did the gradient right in the js file. I recreated this for my own repository but I just added the specifications and color straight into the url:

The url has: &bg_color=30,e96443,904e95&title_color=fff&text_color=fff&icon_color=fff to create the gradient. I am just not sure if the way I approached making it an actual theme is how you are supposed to make a gradient. I tried looking at others but no other themes had a gradient so I didn't have a reference to go off of. Let me know if its correct or how I would go about making the gradient work as an actual theme.
This theme is shown on the main readme file for this repository as an example but it used the specifications in the url and wasn't an actual theme.",3,6
1926,2022-08-06T08:17:46Z,,2023-10-22T16:23:39Z,1,8,1,"Please add my theme ""fine_design"" to your repo.",3,4
1942,2022-08-12T19:46:48Z,,2022-10-18T14:35:03Z,1,6,0,"Demo:


Uses a 2-colour gradient as background that represents the flag of Bangladesh.",2,4
1957,2022-08-18T09:44:31Z,,2023-03-24T17:24:55Z,1,2,2,This PR updates Russian translations.,1,1
1958,2022-08-18T22:42:37Z,,2022-12-03T11:31:36Z,1,6,0,Clean Dark.,2,4
1962,2022-08-21T15:59:44Z,,2022-10-18T14:34:38Z,1,8,0,The organic theme uses this theme;,2,4
1964,2022-08-23T07:09:38Z,,2022-10-18T14:34:17Z,1,6,0,,2,4
1971,2022-08-24T19:45:01Z,,2022-10-18T14:34:08Z,1,7,2,Adding new theme :),3,2
1992,2022-09-01T08:39:27Z,,2023-03-06T14:38:26Z,1,6,0,,2,3
1993,2022-09-01T14:53:10Z,,2022-10-18T14:33:24Z,1,7,1,Demo,2,5
1996,2022-09-03T19:46:08Z,,2023-03-05T10:21:05Z,1,7,0,"This adds a more accurate GitHub dark theme. The other one is nice, but doesn't really fit as well as this one.",3,12
1997,2022-09-05T05:25:25Z,,2022-10-12T08:10:09Z,0,0,0,"I added a new light theme based on the Nord theme colour palettes: https://www.nordtheme.com/docs/colors-and-palettes. For my Github profile, it looks like this:",2,16
2001,2022-09-05T19:18:43Z,,2022-10-18T14:33:04Z,1,8,2,"Closes #2000
Theme info
antfu/vscode-theme-vitesse
antfu/prism-theme-vars",2,8
2007,2022-09-07T14:34:04Z,,2023-10-22T16:21:16Z,1,6,0,,3,9
